"","continent","year","energy_type","consumption"
"2786","Africa",1994,"coal",NA
"2787","Africa",1995,"coal",NA
"2788","Africa",1996,"coal",NA
"2789","Africa",1997,"coal",NA
"2790","Africa",1998,"coal",NA
"2791","Africa",1999,"coal",NA
"2792","Africa",2000,"coal",NA
"2793","Africa",2001,"coal",NA
"2794","Africa",2002,"coal",NA
"2795","Africa",2003,"coal",NA
"2796","Africa",2004,"coal",NA
"2797","Africa",2005,"coal",NA
"2798","Africa",2006,"coal",NA
"2799","Africa",2007,"coal",NA
"2800","Africa",2008,"coal",NA
"2801","Africa",2009,"coal",NA
"2802","Africa",2010,"coal",NA
"2803","Africa",2011,"coal",NA
"2804","Africa",2012,"coal",NA
"2805","Africa",2013,"coal",NA
"2806","Africa",2014,"coal",NA
"2807","Africa",2015,"coal",NA
"2808","Africa",2016,"coal",NA
"2809","Asia",1992,"coal",NA
"2810","Asia",1993,"coal",NA
"2811","Asia",1994,"coal",NA
"2812","Asia",1995,"coal",NA
"2813","Asia",1996,"coal",NA
"2814","Asia",1997,"coal",NA
"2815","Asia",1998,"coal",NA
"2816","Asia",1999,"coal",NA
"2817","Asia",2000,"coal",NA
"2818","Asia",2001,"coal",NA
"2819","Asia",2002,"coal",NA
"2820","Asia",2003,"coal",NA
"2821","Asia",2004,"coal",NA
"2822","Asia",2005,"coal",NA
"2823","Asia",2006,"coal",NA
"2824","Asia",2007,"coal",NA
"2825","Asia",2008,"coal",NA
"2826","Asia",2009,"coal",NA
"2827","Asia",2010,"coal",NA
"2828","Asia",2011,"coal",NA
"2829","Asia",2012,"coal",NA
"2830","Asia",2013,"coal",NA
"2831","Asia",2014,"coal",NA
"2832","Asia",2015,"coal",NA
"2833","Asia",2016,"coal",NA
"2834","Europe",1965,"coal",1869.478
"2835","Europe",1966,"coal",1745.341
"2836","Europe",1967,"coal",1681.306
"2837","Europe",1968,"coal",1705.44
"2838","Europe",1969,"coal",1755.962
"2839","Europe",1970,"coal",1733.999
"2840","Europe",1971,"coal",1659.381
"2841","Europe",1972,"coal",1619.863
"2842","Europe",1973,"coal",1625.131
"2843","Europe",1974,"coal",1632.121
"2844","Europe",1975,"coal",1478.57
"2845","Europe",1976,"coal",1560.84
"2846","Europe",1977,"coal",1499.004
"2847","Europe",1978,"coal",1518.484
"2848","Europe",1979,"coal",1606.779
"2849","Europe",1980,"coal",1643.762
"2850","Europe",1981,"coal",1671.314
"2851","Europe",1982,"coal",1631.481
"2852","Europe",1983,"coal",1690.968
"2853","Europe",1984,"coal",1745.246
"2854","Europe",1985,"coal",1736
"2855","Europe",1986,"coal",1640.378
"2856","Europe",1987,"coal",1633.633
"2857","Europe",1988,"coal",1614.396
"2858","Europe",1989,"coal",1640.099
"2859","Europe",1990,"coal",1529.692
"2860","Europe",1991,"coal",1343.596
"2861","Europe",1992,"coal",1214.499
"2862","Europe",1993,"coal",1145.775
"2863","Europe",1994,"coal",1111.452
"2864","Europe",1995,"coal",1053.94
"2865","Europe",1996,"coal",1049.403
"2866","Europe",1997,"coal",1016.819
"2867","Europe",1998,"coal",992.513
"2868","Europe",1999,"coal",955.582
"2869","Europe",2000,"coal",992.097
"2870","Europe",2001,"coal",994.937
"2871","Europe",2002,"coal",997.15
"2872","Europe",2003,"coal",1013.621
"2873","Europe",2004,"coal",988.111
"2874","Europe",2005,"coal",945.388
"2875","Europe",2006,"coal",983.312
"2876","Europe",2007,"coal",1008.288
"2877","Europe",2008,"coal",931.809
"2878","Europe",2009,"coal",834.293
"2879","Europe",2010,"coal",896.173
"2880","Europe",2011,"coal",910.792
"2881","Europe",2012,"coal",936.075
"2882","Europe",2013,"coal",963.399
"2883","Europe",2014,"coal",925.896
"2884","Europe",2015,"coal",915.057
"2885","Europe",2016,"coal",889.936
"2886","Europe",2017,"coal",835.93
"2887","Europe",2018,"coal",806.691
"2888","Europe",2019,"coal",640.001
"2889","Africa",1980,"coal",NA
"2890","Africa",1981,"coal",NA
"2891","Africa",1982,"coal",NA
"2892","Africa",1983,"coal",NA
"2893","Africa",1984,"coal",NA
"2894","Africa",1985,"coal",NA
"2895","Africa",1986,"coal",NA
"2896","Africa",1987,"coal",NA
"2897","Africa",1988,"coal",NA
"2898","Africa",1989,"coal",NA
"2899","Africa",1990,"coal",NA
"2900","Africa",1991,"coal",NA
"2901","Africa",1992,"coal",NA
"2902","Africa",1993,"coal",NA
"2903","Africa",1994,"coal",NA
"2904","Africa",1995,"coal",NA
"2905","Africa",1996,"coal",NA
"2906","Africa",1997,"coal",NA
"2907","Africa",1998,"coal",NA
"2908","Africa",1999,"coal",NA
"2909","Africa",2000,"coal",NA
"2910","Africa",2001,"coal",NA
"2911","Africa",2002,"coal",NA
"2912","Africa",2003,"coal",NA
"2913","Africa",2004,"coal",NA
"2914","Africa",2005,"coal",NA
"2915","Africa",2006,"coal",NA
"2916","Africa",2007,"coal",NA
"2917","Africa",2008,"coal",NA
"2918","Africa",2009,"coal",NA
"2919","Africa",2010,"coal",NA
"2920","Africa",2011,"coal",NA
"2921","Africa",2012,"coal",NA
"2922","Africa",2013,"coal",NA
"2923","Africa",2014,"coal",NA
"2924","Africa",2015,"coal",NA
"2925","Africa",2016,"coal",NA
"2926","Europe",1980,"coal",NA
"2927","Europe",1981,"coal",NA
"2928","Europe",1982,"coal",NA
"2929","Europe",1983,"coal",NA
"2930","Europe",1984,"coal",NA
"2931","Europe",1985,"coal",NA
"2932","Europe",1986,"coal",NA
"2933","Europe",1987,"coal",NA
"2934","Europe",1988,"coal",NA
"2935","Europe",1989,"coal",NA
"2936","Europe",1990,"coal",NA
"2937","Europe",1991,"coal",NA
"2938","Europe",1992,"coal",NA
"2939","Europe",1993,"coal",NA
"2940","Europe",1994,"coal",NA
"2941","Europe",1995,"coal",NA
"2942","Europe",1996,"coal",NA
"2943","Europe",1997,"coal",NA
"2944","Europe",1998,"coal",NA
"2945","Europe",1999,"coal",NA
"2946","Europe",2000,"coal",NA
"2947","Europe",2001,"coal",NA
"2948","Europe",2002,"coal",NA
"2949","Europe",2003,"coal",NA
"2950","Europe",2004,"coal",NA
"2951","Europe",2005,"coal",NA
"2952","Europe",2006,"coal",NA
"2953","Europe",2007,"coal",NA
"2954","Europe",2008,"coal",NA
"2955","Europe",2009,"coal",NA
"2956","Europe",2010,"coal",NA
"2957","Europe",2011,"coal",NA
"2958","Europe",2012,"coal",NA
"2959","Europe",2013,"coal",NA
"2960","Europe",2014,"coal",NA
"2961","Europe",2015,"coal",NA
"2962","Europe",2016,"coal",NA
"2963","Europe",1965,"coal",24.504
"2964","Europe",1966,"coal",24.458
"2965","Europe",1967,"coal",23.376
"2966","Europe",1968,"coal",26.4
"2967","Europe",1969,"coal",25.551
"2968","Europe",1970,"coal",29.401
"2969","Europe",1971,"coal",43.333
"2970","Europe",1972,"coal",46.287
"2971","Europe",1973,"coal",54.44
"2972","Europe",1974,"coal",57.336
"2973","Europe",1975,"coal",75.083
"2974","Europe",1976,"coal",88.725
"2975","Europe",1977,"coal",94.366
"2976","Europe",1978,"coal",83.911
"2977","Europe",1979,"coal",46.066
"2978","Europe",1980,"coal",46.066
"2979","Europe",1981,"coal",45.601
"2980","Europe",1982,"coal",46.299
"2981","Europe",1983,"coal",56.778
"2982","Europe",1984,"coal",60.627
"2983","Europe",1985,"coal",70.303
"2984","Europe",1986,"coal",67.094
"2985","Europe",1987,"coal",76.595
"2986","Europe",1988,"coal",85.969
"2987","Europe",1989,"coal",92.424
"2988","Europe",1990,"coal",93.727
"2989","Europe",1991,"coal",90.171
"2990","Europe",1992,"coal",94.088
"2991","Europe",1993,"coal",94.047
"2992","Europe",1994,"coal",94.249
"2993","Europe",1995,"coal",93.932
"2994","Europe",1996,"coal",91.378
"2995","Europe",1997,"coal",98.411
"2996","Europe",1998,"coal",102.951
"2997","Europe",1999,"coal",99.029
"2998","Europe",2000,"coal",104.948
"2999","Europe",2001,"coal",108.476
"3000","Europe",2002,"coal",104.366
"3001","Europe",2003,"coal",104.928
"3002","Europe",2004,"coal",107.558
"3003","Europe",2005,"coal",106.098
"3004","Europe",2006,"coal",97.707
"3005","Europe",2007,"coal",103.016
"3006","Europe",2008,"coal",96.969
"3007","Europe",2009,"coal",98.008
"3008","Europe",2010,"coal",91.506
"3009","Europe",2011,"coal",91.85
"3010","Europe",2012,"coal",94.659
"3011","Europe",2013,"coal",81.261
"3012","Europe",2014,"coal",78.098
"3013","Europe",2015,"coal",65.441
"3014","Europe",2016,"coal",50.692
"3015","Europe",2017,"coal",55.78
"3016","Europe",2018,"coal",53.176
"3017","Europe",2019,"coal",38.516
"3018","Americas",1980,"coal",NA
"3019","Americas",1981,"coal",NA
"3020","Americas",1982,"coal",NA
"3021","Americas",1983,"coal",NA
"3022","Americas",1984,"coal",NA
"3023","Americas",1985,"coal",NA
"3024","Americas",1986,"coal",NA
"3025","Americas",1987,"coal",NA
"3026","Americas",1988,"coal",NA
"3027","Americas",1989,"coal",NA
"3028","Americas",1990,"coal",NA
"3029","Americas",1991,"coal",NA
"3030","Americas",1992,"coal",NA
"3031","Americas",1993,"coal",NA
"3032","Americas",1994,"coal",NA
"3033","Americas",1995,"coal",NA
"3034","Americas",1996,"coal",NA
"3035","Americas",1997,"coal",NA
"3036","Americas",1998,"coal",NA
"3037","Americas",1999,"coal",NA
"3038","Americas",2000,"coal",NA
"3039","Americas",2001,"coal",NA
"3040","Americas",2002,"coal",NA
"3041","Americas",2003,"coal",NA
"3042","Americas",2004,"coal",NA
"3043","Americas",2005,"coal",NA
"3044","Americas",2006,"coal",NA
"3045","Americas",2007,"coal",NA
"3046","Americas",2008,"coal",NA
"3047","Americas",2009,"coal",NA
"3048","Americas",2010,"coal",NA
"3049","Americas",2011,"coal",NA
"3050","Americas",2012,"coal",NA
"3051","Americas",2013,"coal",NA
"3052","Americas",2014,"coal",NA
"3053","Americas",2015,"coal",NA
"3054","Americas",2016,"coal",NA
"3055","Americas",1980,"coal",NA
"3056","Americas",1981,"coal",NA
"3057","Americas",1982,"coal",NA
"3058","Americas",1983,"coal",NA
"3059","Americas",1984,"coal",NA
"3060","Americas",1985,"coal",NA
"3061","Americas",1986,"coal",NA
"3062","Americas",1987,"coal",NA
"3063","Americas",1988,"coal",NA
"3064","Americas",1989,"coal",NA
"3065","Americas",1990,"coal",NA
"3066","Americas",1991,"coal",NA
"3067","Americas",1992,"coal",NA
"3068","Americas",1993,"coal",NA
"3069","Americas",1994,"coal",NA
"3070","Americas",1995,"coal",NA
"3071","Americas",1996,"coal",NA
"3072","Americas",1997,"coal",NA
"3073","Americas",1998,"coal",NA
"3074","Americas",1999,"coal",NA
"3075","Americas",2000,"coal",NA
"3076","Americas",2001,"coal",NA
"3077","Americas",2002,"coal",NA
"3078","Americas",2003,"coal",NA
"3079","Americas",2004,"coal",NA
"3080","Americas",2005,"coal",NA
"3081","Americas",2006,"coal",NA
"3082","Americas",2007,"coal",NA
"3083","Americas",2008,"coal",NA
"3084","Americas",2009,"coal",NA
"3085","Americas",2010,"coal",NA
"3086","Americas",2011,"coal",NA
"3087","Americas",2012,"coal",NA
"3088","Americas",2013,"coal",NA
"3089","Americas",2014,"coal",NA
"3090","Americas",2015,"coal",NA
"3091","Americas",2016,"coal",NA
"3092","Americas",1980,"coal",NA
"3093","Americas",1981,"coal",NA
"3094","Americas",1982,"coal",NA
"3095","Americas",1983,"coal",NA
"3096","Americas",1984,"coal",NA
"3097","Americas",1985,"coal",NA
"3098","Americas",1986,"coal",NA
"3099","Americas",1987,"coal",NA
"3100","Americas",1988,"coal",NA
"3101","Americas",1989,"coal",NA
"3102","Americas",1990,"coal",NA
"3103","Americas",1991,"coal",NA
"3104","Americas",1992,"coal",NA
"3105","Americas",1993,"coal",NA
"3106","Americas",1994,"coal",NA
"3107","Americas",1995,"coal",NA
"3108","Americas",1996,"coal",NA
"3109","Americas",1997,"coal",NA
"3110","Americas",1998,"coal",NA
"3111","Americas",1999,"coal",NA
"3112","Americas",2000,"coal",NA
"3113","Americas",2001,"coal",NA
"3114","Americas",2002,"coal",NA
"3115","Americas",2003,"coal",NA
"3116","Americas",2004,"coal",NA
"3117","Americas",2005,"coal",NA
"3118","Americas",2006,"coal",NA
"3119","Americas",2007,"coal",NA
"3120","Americas",2008,"coal",NA
"3121","Americas",2009,"coal",NA
"3122","Americas",2010,"coal",NA
"3123","Americas",2011,"coal",NA
"3124","Americas",2012,"coal",NA
"3125","Americas",2013,"coal",NA
"3126","Americas",2014,"coal",NA
"3127","Americas",2015,"coal",NA
"3128","Americas",2016,"coal",NA
"3129","Oceania",1980,"coal",NA
"3130","Oceania",1981,"coal",NA
"3131","Oceania",1982,"coal",NA
"3132","Oceania",1983,"coal",NA
"3133","Oceania",1984,"coal",NA
"3134","Oceania",1985,"coal",NA
"3135","Oceania",1986,"coal",NA
"3136","Oceania",1987,"coal",NA
"3137","Oceania",1988,"coal",NA
"3138","Oceania",1989,"coal",NA
"3139","Oceania",1990,"coal",NA
"3140","Oceania",1991,"coal",NA
"3141","Oceania",1992,"coal",NA
"3142","Oceania",1993,"coal",NA
"3143","Oceania",1994,"coal",NA
"3144","Oceania",1995,"coal",NA
"3145","Oceania",1996,"coal",NA
"3146","Oceania",1997,"coal",NA
"3147","Oceania",1998,"coal",NA
"3148","Oceania",1999,"coal",NA
"3149","Oceania",2000,"coal",NA
"3150","Oceania",2001,"coal",NA
"3151","Oceania",2002,"coal",NA
"3152","Oceania",2003,"coal",NA
"3153","Oceania",2004,"coal",NA
"3154","Oceania",2005,"coal",NA
"3155","Oceania",2006,"coal",NA
"3156","Oceania",2007,"coal",NA
"3157","Oceania",2008,"coal",NA
"3158","Oceania",2009,"coal",NA
"3159","Oceania",2010,"coal",NA
"3160","Oceania",2011,"coal",NA
"3161","Oceania",2012,"coal",NA
"3162","Oceania",2013,"coal",NA
"3163","Oceania",2014,"coal",NA
"3164","Oceania",2015,"coal",NA
"3165","Oceania",2016,"coal",NA
"3166","Americas",1980,"coal",NA
"3167","Americas",1981,"coal",NA
"3168","Americas",1982,"coal",NA
"3169","Americas",1983,"coal",NA
"3170","Americas",1984,"coal",NA
"3171","Americas",1985,"coal",NA
"3172","Americas",1986,"coal",NA
"3173","Americas",1987,"coal",NA
"3174","Americas",1988,"coal",NA
"3175","Americas",1989,"coal",NA
"3176","Americas",1990,"coal",NA
"3177","Americas",1991,"coal",NA
"3178","Americas",1992,"coal",NA
"3179","Americas",1993,"coal",NA
"3180","Americas",1994,"coal",NA
"3181","Americas",1995,"coal",NA
"3182","Americas",1996,"coal",NA
"3183","Americas",1997,"coal",NA
"3184","Americas",1998,"coal",NA
"3185","Americas",1999,"coal",NA
"3186","Americas",2000,"coal",NA
"3187","Americas",2001,"coal",NA
"3188","Americas",2002,"coal",NA
"3189","Americas",2003,"coal",NA
"3190","Americas",2004,"coal",NA
"3191","Americas",2005,"coal",NA
"3192","Americas",2006,"coal",NA
"3193","Americas",2007,"coal",NA
"3194","Americas",2008,"coal",NA
"3195","Americas",2009,"coal",NA
"3196","Americas",2010,"coal",NA
"3197","Americas",2011,"coal",NA
"3198","Americas",2012,"coal",NA
"3199","Americas",2013,"coal",NA
"3200","Americas",2014,"coal",NA
"3201","Americas",2015,"coal",NA
"3202","Americas",2016,"coal",NA
"3203","Europe",NA,"coal",NA
"3204","Africa",1980,"coal",NA
"3205","Africa",1981,"coal",NA
"3206","Africa",1982,"coal",NA
"3207","Africa",1983,"coal",NA
"3208","Africa",1984,"coal",NA
"3209","Africa",1985,"coal",NA
"3210","Africa",1986,"coal",NA
"3211","Africa",1987,"coal",NA
"3212","Africa",1988,"coal",NA
"3213","Africa",1989,"coal",NA
"3214","Africa",1990,"coal",NA
"3215","Africa",1991,"coal",NA
"3216","Africa",1992,"coal",NA
"3217","Africa",1993,"coal",NA
"3218","Africa",1994,"coal",NA
"3219","Africa",1995,"coal",NA
"3220","Africa",1996,"coal",NA
"3221","Africa",1997,"coal",NA
"3222","Africa",1998,"coal",NA
"3223","Africa",1999,"coal",NA
"3224","Africa",2000,"coal",NA
"3225","Africa",2001,"coal",NA
"3226","Africa",2002,"coal",NA
"3227","Africa",2003,"coal",NA
"3228","Africa",2004,"coal",NA
"3229","Africa",2005,"coal",NA
"3230","Africa",2006,"coal",NA
"3231","Africa",2007,"coal",NA
"3232","Africa",2008,"coal",NA
"3233","Africa",2009,"coal",NA
"3234","Africa",2010,"coal",NA
"3235","Africa",2011,"coal",NA
"3236","Africa",2012,"coal",NA
"3237","Africa",2013,"coal",NA
"3238","Africa",2014,"coal",NA
"3239","Africa",2015,"coal",NA
"3240","Africa",2016,"coal",NA
"3241","Africa",1980,"coal",NA
"3242","Africa",1981,"coal",NA
"3243","Africa",1982,"coal",NA
"3244","Africa",1983,"coal",NA
"3245","Africa",1984,"coal",NA
"3246","Africa",1985,"coal",NA
"3247","Africa",1986,"coal",NA
"3248","Africa",1987,"coal",NA
"3249","Africa",1988,"coal",NA
"3250","Africa",1989,"coal",NA
"3251","Africa",1990,"coal",NA
"3252","Africa",1991,"coal",NA
"3253","Africa",1992,"coal",NA
"3254","Africa",1993,"coal",NA
"3255","Africa",1994,"coal",NA
"3256","Africa",1995,"coal",NA
"3257","Africa",1996,"coal",NA
"3258","Africa",1997,"coal",NA
"3259","Africa",1998,"coal",NA
"3260","Africa",1999,"coal",NA
"3261","Africa",2000,"coal",NA
"3262","Africa",2001,"coal",NA
"3263","Africa",2002,"coal",NA
"3264","Africa",2003,"coal",NA
"3265","Africa",2004,"coal",NA
"3266","Africa",2005,"coal",NA
"3267","Africa",2006,"coal",NA
"3268","Africa",2007,"coal",NA
"3269","Africa",2008,"coal",NA
"3270","Africa",2009,"coal",NA
"3271","Africa",2010,"coal",NA
"3272","Africa",2011,"coal",NA
"3273","Africa",2012,"coal",NA
"3274","Africa",2013,"coal",NA
"3275","Africa",2014,"coal",NA
"3276","Africa",2015,"coal",NA
"3277","Africa",2016,"coal",NA
"3278","Americas",1980,"coal",NA
"3279","Americas",1981,"coal",NA
"3280","Americas",1982,"coal",NA
"3281","Americas",1983,"coal",NA
"3282","Americas",1984,"coal",NA
"3283","Americas",1985,"coal",NA
"3284","Americas",1986,"coal",NA
"3285","Americas",1987,"coal",NA
"3286","Americas",1988,"coal",NA
"3287","Americas",1989,"coal",NA
"3288","Americas",1990,"coal",NA
"3289","Americas",1991,"coal",NA
"3290","Americas",1992,"coal",NA
"3291","Americas",1993,"coal",NA
"3292","Americas",1994,"coal",NA
"3293","Americas",1995,"coal",NA
"3294","Americas",1996,"coal",NA
"3295","Americas",1997,"coal",NA
"3296","Americas",1998,"coal",NA
"3297","Americas",1999,"coal",NA
"3298","Americas",2000,"coal",NA
"3299","Americas",2001,"coal",NA
"3300","Americas",2002,"coal",NA
"3301","Americas",2003,"coal",NA
"3302","Americas",2004,"coal",NA
"3303","Americas",2005,"coal",NA
"3304","Americas",2006,"coal",NA
"3305","Americas",2007,"coal",NA
"3306","Americas",2008,"coal",NA
"3307","Americas",2009,"coal",NA
"3308","Americas",2010,"coal",NA
"3309","Americas",2011,"coal",NA
"3310","Americas",2012,"coal",NA
"3311","Americas",2013,"coal",NA
"3312","Americas",2014,"coal",NA
"3313","Americas",2015,"coal",NA
"3314","Americas",2016,"coal",NA
"3315","Americas",1980,"coal",NA
"3316","Americas",1981,"coal",NA
"3317","Americas",1982,"coal",NA
"3318","Americas",1983,"coal",NA
"3319","Americas",1984,"coal",NA
"3320","Americas",1985,"coal",NA
"3321","Americas",1986,"coal",NA
"3322","Americas",1987,"coal",NA
"3323","Americas",1988,"coal",NA
"3324","Americas",1989,"coal",NA
"3325","Americas",1990,"coal",NA
"3326","Americas",1991,"coal",NA
"3327","Americas",1992,"coal",NA
"3328","Americas",1993,"coal",NA
"3329","Americas",1994,"coal",NA
"3330","Americas",1995,"coal",NA
"3331","Americas",1996,"coal",NA
"3332","Americas",1997,"coal",NA
"3333","Americas",1998,"coal",NA
"3334","Americas",1999,"coal",NA
"3335","Americas",2000,"coal",NA
"3336","Americas",2001,"coal",NA
"3337","Americas",2002,"coal",NA
"3338","Americas",2003,"coal",NA
"3339","Americas",2004,"coal",NA
"3340","Americas",2005,"coal",NA
"3341","Americas",2006,"coal",NA
"3342","Americas",2007,"coal",NA
"3343","Americas",2008,"coal",NA
"3344","Americas",2009,"coal",NA
"3345","Americas",2010,"coal",NA
"3346","Americas",2011,"coal",NA
"3347","Americas",2012,"coal",NA
"3348","Americas",2013,"coal",NA
"3349","Americas",2014,"coal",NA
"3350","Americas",2015,"coal",NA
"3351","Americas",2016,"coal",NA
"3352","",NA,"coal",NA
"3353","Europe",NA,"coal",NA
"3354","Americas",1980,"coal",NA
"3355","Americas",1981,"coal",NA
"3356","Americas",1982,"coal",NA
